-8.4712,12.115,1
-8.3689,11.693,1
-7.3276,12.521,1
-10.897,6.7149,1
-8.0705,11.932,1
-4.6619,6.4281,1
-4.0728,11.667,1
-10.085,5.6956,1
-11.239,6.8067,1
-8.396,11.527,1
-7.7081,12.031,1
-6.9062,9.0501,1
-7.4698,12.639,1
-5.4576,7.3945,1
-10.178,8.36,1
-10.336,8.1164,1
-10.784,6.0814,1
-10.829,8.7624,1
-4.9757,6.677,1
-8.9548,12.449,1
-6.2541,12.062,1
-7.8772,12.506,1
-7.1389,9.6644,1
-10.909,7.0052,1
-4.6303,6.6156,1
-6.5314,7.2633,1
-9.6443,4.8022,1
-10.381,8.3204,1
-11.169,6.7344,1
-3.4259,11.335,1
-11.119,6.7078,1
-7.8756,10.468,1
-7.4396,12.743,1
-6.1882,12.193,1
-10.694,8.2106,1
-10.231,8.0756,1
-9.0533,8.1448,1
-11.398,7.5752,1
-4.3646,11.608,1
-5.8583,12.028,1
-10.698,7.8308,1
-8.8643,8.2758,1
-10.493,8.2694,1
-9.5886,4.7566,1
-8.2014,10.671,1
-8.649,8.1996,1
-3.7577,11.559,1
-2.7488,10.942,1
-10.92,8.4248,1
-6.9593,12.198,1
-11.84,8.5201,1
-8.0711,10.458,1
-8.6495,12.05,1
-6.2828,8.3036,1
-7.5585,12.254,1
-3.6902,11.412,1
-8.3901,11.919,1
-6.1048,12.444,1
-11.027,6.4402,1
-10.779,8.349,1
-11.357,7.5689,1
-10.612,7.148,1
-6.7175,12.511,1
-5.7736,6.9079,1
-11.776,8.1131,1
-10.975,8.1192,1
-7.8842,2.8882,1
-5.2832,7.405,1
-6.6465,8.6858,1
-8.1832,12.506,1
-9.745,8.4751,1
-4.1007,11.675,1
-5.4753,7.3318,1
-4.3811,11.612,1
-7.741,12.787,1
-7.1045,9.1245,1
-11.778,7.5757,1
-11.772,8.5914,1
-6.7526,12.498,1
-11.442,6.9892,1
-9.1804,4.288,1
-11.195,8.4365,1
-10.66,6.1472,1
-9.1352,8.3949,1
-6.557,7.2696,1
-2.5987,10.921,1
-11.797,8.1517,1
-6.4448,12.074,1
-9.0882,4.0643,1
-8.4165,7.982,1
-7.2337,12.139,1
-5.4214,11.97,1
-7.7047,10.238,1
-8.3,11.543,1
-5.5645,12.287,1
-8.7636,3.8209,1
-10.719,6.3086,1
-8.0407,10.633,1
-6.5348,8.4905,1
-11.025,8.1645,1
-8.4279,11.235,1
-3.2905,11.258,1
-7.1297,9.1642,1
-8.6016,3.5547,1
-11.296,8.6652,1
-6.3032,8.07,1
-9.3158,8.208,1
-8.4101,8.139,1
-11.232,7.4199,1
-11.084,7.6403,1
-9.7653,8.4922,1
-5.7225,7.6584,1
-6.4349,8.5345,1
-6.2747,12.075,1
-7.929,12.948,1
-11.074,6.8155,1
-6.8192,7.3578,1
-7.0525,7.6443,1
-6.385,8.1586,1
-11.311,7.0365,1
-11.241,7.1725,1
-2.7592,11.063,1
-2.0928,10.707,1
-6.7148,7.44,1
-7.1403,9.3845,1
-8.0008,2.7949,1
-10.174,8.7595,1
-8.4949,3.4216,1
-8.5562,3.2795,1
-8.6286,11.959,1
-11.616,8.1973,1
-5.7947,7.7309,1
-4.491,6.68,1
-11.373,6.9728,1
-11.001,7.2011,1
-7.7985,11.228,1
-7.927,2.7901,1
-8.7164,12.694,1
-4.238,11.815,1
-7.2853,11.998,1
-5.4446,7.3087,1
-10.514,5.6668,1
-8.4621,8.1832,1
-8.1862,12.089,1
-10.812,7.9954,1
-7.8408,7.7691,1
-6.7527,7.4859,1
-6.931,7.542,1
-8.5131,11.292,1
-8.182,11.107,1
-4.228,11.727,1
-10.997,6.6711,1
-5.2839,11.984,1
-7.2177,9.5152,1
-11.187,7.7525,1
-10.749,8.781,1
-9.4358,8.3754,1
-11.358,6.8693,1
-8.0379,10.381,1
-5.1914,7.1407,1
-7.5384,12.494,1
-9.279,4.4909,1
-8.5162,11.73,1
-7.6995,12.297,1
-8.7329,12.285,1
-7.0239,7.5116,1
-10.497,7.7441,1
-8.9662,11.94,1
-8.7493,12.281,1
-7.2176,12.277,1
-8.2847,10.947,1
-5.4048,12.118,1
-4.7644,6.6449,1
-3.3372,11.279,1
-3.2886,11.274,1
-6.3367,12.377,1
-6.4334,8.6266,1
-3.7285,11.332,1
-6.7463,12.549,1
-8.3215,11.464,1
-9.2591,8.4896,1
-10.222,5.5899,1
-10.456,8.7801,1
-8.4501,11.121,1
-6.9969,12.338,1
-11.086,8.8379,1
-8.0708,10.698,1
-4.5625,11.791,1
-11.25,7.8099,1
-6.9024,12.841,1
-8.7346,12.387,1
-8.5091,12.019,1
-8.4893,8.0071,1
-8.7198,11.733,1
-10.058,8.0673,1
-4.5666,11.745,1
-7.2238,7.7443,1
-11.286,7.3618,1
-11.615,9.0748,1
-6.5687,7.3922,1
-3.3497,11.173,1
-5.9872,12.416,1
-9.6105,8.329,1
-7.1377,7.343,1
-6.8545,8.7625,1
-8.429,12.664,1
-6.7831,8.819,1
-4.6024,11.958,1
-5.758,12.205,1
-8.7604,11.781,1
-5.3032,6.859,1
-7.7126,2.5402,1
-11.041,8.2463,1
-6.1784,8.0748,1
-7.4446,12.16,1
-11.119,8.5935,1
-11.047,7.051,1
-7.2722,7.6258,1
-6.1614,12.327,1
-7.3463,9.3395,1
-5.3212,6.8158,1
-8.8483,8.3029,1
-8.3407,10.838,1
-7.5973,12.444,1
-6.6029,8.6358,1
-5.7207,7.6503,1
-11.344,7.1253,1
-9.1391,3.9717,1
-11.323,8.4178,1
-8.2931,3.2511,1
-4.9971,6.6828,1
-11.631,8.6609,1
-2.343,10.812,1
-10.791,6.103,1
-5.0132,6.7145,1
-8.8674,11.924,1
-9.8389,4.9032,1
-9.4326,4.8262,1
-4.3775,11.705,1
-7.6864,11.786,1
-6.9189,12.208,1
-10.815,6.755,1
-10.337,8.5835,1
-11.596,9.1979,1
-4.8425,11.807,1
-6.4955,12.53,1
-10.974,8.8588,1
-7.6757,12.595,1
-11.148,7.4381,1
-4.0754,11.695,1
-7.9656,12.473,1
-6.6356,12.398,1
-6.2413,12.533,1
-11.514,8.4023,1
-10.734,6.1711,1
-5.2354,6.983,1
-6.6356,12.531,1
-7.1844,7.5696,1
-5.4009,7.1961,1
-11.121,8.5138,1
-6.274,12.398,1
-7.6081,12.35,1
-8.6201,12.413,1
-4.686,11.726,1
-9.0725,8.1906,1
-7.9926,12.09,1
-10.743,6.6102,1
-7.9979,2.7875,1
-5.9856,12.311,1
-4.2894,11.656,1
-8.5131,11.004,1
-8.5471,11.114,1
-6.8672,12.418,1
-11.093,8.563,1
-10.502,6.3987,1
-7.5713,12.539,1
-5.8302,12.266,1
-11.236,8.6698,1
-11.59,8.5548,1
-7.9428,10.816,1
-7.7253,12.283,1
-5.0452,6.843,1
-7.9048,10.943,1
-9.0681,4.3086,1
-3.7412,11.412,1
-9.7305,8.1494,1
-10.516,5.7527,1
-6.2323,12.366,1
-11.07,8.5509,1
-8.9058,8.1194,1
-8.2748,11.516,1
-9.887,8.5117,1
-5.646,11.993,1
-4.7296,11.75,1
-7.4479,7.6597,1
-9.0912,8.4565,1
-6.5762,8.5229,1
-10.056,5.3059,1
-7.0884,7.54,1
-8.308,12.344,1
-8.6938,12.105,1
-7.1953,9.5122,1
-7.7984,10.274,1
-8.6622,3.478,1
-6.6317,8.9226,1
-7.8395,12.782,1
-11.107,6.7202,1
-8.172,12.621,1
-9.499,4.6367,1
-9.0046,8.1384,1
-11.742,8.5352,1
-11.567,8.0594,1
-8.8586,11.776,1
-7.4367,12.448,1
-8.3212,11.372,1
-11.211,8.3865,1
-8.322,11.89,1
-8.4922,11.276,1
-4.6116,11.891,1
-5.2728,12.062,1
-10.713,6.114,1
-2.8818,11.088,1
-5.688,7.3255,1
-8.1052,12.165,1
-6.2274,7.265,1
-10.945,6.7443,1
-5.7859,7.7168,1
-7.5243,12.423,1
-7.1215,9.5889,1
-8.4127,3.3552,1
-8.5755,11.272,1
-5.4307,12.016,1
-7.8089,10.925,1
-8.9017,11.432,1
-11.305,8.4662,1
-5.6105,12.033,1
-2.4191,10.694,1
-10.358,5.4897,1
-6.3481,12.403,1
-3.0698,11.1,1
-10.664,6.2115,1
-7.7818,12.571,1
-4.1264,11.697,1
-8.6654,11.606,1
-5.3951,12.163,1
-10.68,6.3286,1
-5.2132,7.0455,1
-6.6734,12.474,1
-11.209,7.322,1
-8.8515,8.4135,1
-8.2902,12.547,1
-6.7717,12.403,1
-11.056,6.4007,1
-5.6723,12.001,1
-5.7625,7.6665,1
-9.6272,4.7621,1
-8.2256,8.0785,1
-7.9899,11.711,1
-8.5027,12.353,1
-9.8343,5.1089,1
-5.7469,7.024,1
-3.1764,11.12,1
-7.7708,10.16,1
-5.7356,12.283,1
-10.968,8.0885,1
-11.521,7.4212,1
-3.1075,11.236,1
-9.9881,5.04,1
-9.9916,5.0983,1
-10.989,7.6892,1
-8.4731,11.46,1
-10.407,5.6255,1
-10.422,8.637,1
-10.915,8.2687,1
-8.7076,3.7098,1
-6.0185,12.451,1
-6.8752,8.8705,1
-9.896,5.1222,1
-6.8825,9.4052,1
-9.4617,4.2879,1
-4.258,11.381,1
-5.837,12.002,1
-6.0389,7.9449,1
-7.9781,11.438,1
-9.5539,8.6004,1
-8.4804,11.053,1
-9.4541,4.6767,1
-10.515,5.8606,1
-11.208,7.3426,1
-8.9179,3.9765,1
-6.5249,7.3399,1
-8.0681,12.726,1
-9.1394,4.2018,1
-8.546,3.3817,1
-10.681,8.8918,1
-7.0316,12.562,1
-5.7847,7.5615,1
-8.2926,12.676,1
-7.3181,9.688,1
-10.508,8.5972,1
-8.3192,3.2066,1
-6.6153,12.361,1
-7.3635,9.7874,1
-10.158,8.3579,1
-10.764,8.2194,1
-4.9681,6.7851,1
-10.114,8.48,1
-9.8834,4.9989,1
-11.398,7.9133,1
-8.2013,3.1367,1
-7.6376,7.7393,1
-7.555,8.031,1
-8.3612,11.597,1
-3.6423,11.538,1
-8.4097,7.8236,1
-3.475,11.436,1
-11.655,7.66,1
-7.3547,12.815,1
-8.1006,2.86,1
-5.2085,11.844,1
-2.5271,10.888,1
-7.9806,12.349,1
-7.9863,11.971,1
-5.2826,12.145,1
-8.1938,12.357,1
-4.9697,6.7258,1
-5.7357,12.008,1
-8.3883,11.028,1
-11.172,7.6636,1
-7.0482,8.9351,1
-6.7972,8.6966,1
-9.7654,4.8713,1
-8.1677,10.976,1
-6.8436,7.4174,1
-6.9993,9.1445,1
-5.8823,7.1157,1
-9.1558,8.4645,1
-8.4983,11.973,1
-10.661,6.0912,1
-1.7917,10.503,1
-7.6016,12.88,1
-6.3341,12.241,1
-10.725,6.1019,1
-8.5859,11.606,1
-7.3536,9.7041,1
-9.703,8.2212,1
-10.635,6.2593,1
-3.042,11.209,1
-8.0857,11.358,1
-7.6098,9.7811,1
-11.494,8.4241,1
-9.999,4.8983,1
-8.1433,12.459,1
-11.131,7.0119,1
-3.7552,11.369,1
-6.1702,7.0244,1
-4.3042,11.592,1
-11.261,7.8786,1
-6.8796,7.4414,1
-10.356,5.7904,1
-4.9256,6.8416,1
-6.3945,8.6059,1
-8.6501,12.547,1
-11.338,7.4279,1
-7.3031,12.741,1
-7.622,2.5327,1
-5.6316,7.7401,1
-3.9988,6.0066,1
-7.661,10.067,1
-3.1255,11.061,1
-8.6069,11.319,1
-5.7063,7.4569,1
-8.2544,12.112,1
-7.2083,12.496,1
-7.6106,11.614,1
-8.876,7.8241,1
-11.611,8.1105,1
-5.836,7.0941,1
-2.5745,10.992,1
-6.8536,7.4152,1
-8.0741,11.917,1
-2.4313,10.851,1
-10.983,6.7196,1
-9.2207,4.2257,1
-8.971,3.7878,1
-9.6997,8.38,1
-7.4409,7.6965,1
-5.7684,12.197,1
-8.0969,10.684,1
-8.1665,8.0941,1
-10.959,6.5105,1
-9.6571,8.5698,1
-7.3813,7.6161,1
-6.5354,7.2082,1
-8.4025,7.987,1
-11.419,7.5213,1
-6.6662,12.521,1
-11.253,7.0177,1
-10.987,8.512,1
-9.7201,8.2777,1
-11.13,8.451,1
-10.687,6.5759,1
-7.7038,10.639,1
-8.6492,11.093,1
-6.4793,8.5242,1
-6.6646,8.6454,1
-11.084,7.8021,1
-10.204,8.5537,1
-5.3357,12.12,1
-8.3905,8.1795,1
-8.9298,3.8972,1
-7.1582,7.536,1
-9.965,8.3072,1
-5.7584,7.1245,1
-8.4899,8.2076,1
-6.8123,8.7943,1
-1.9655,10.628,1
-10.929,8.5501,1
-9.3646,8.2986,1
-8.3836,3.2834,1
-7.8513,10.376,1
-8.7721,12.085,1
-7.4414,9.736,1
-8.8853,3.9452,1
-3.7158,11.498,1
-10.416,5.9733,1
-7.8165,12.535,1
-9.3129,8.2695,1
-11.539,7.4877,1
-10.534,6.4365,1
-8.2756,10.848,1
-8.8464,8.5321,1
-8.3544,10.885,1
-8.6931,8.2722,1
-9.5833,8.0114,1
-10.146,8.2839,1
-2.5765,11.004,1
-8.1302,8.1342,1
-5.771,6.9519,1
-3.0109,11.109,1
-9.7849,8.6541,1
-8.5693,11.899,1
-10.649,6.325,1
-7.0335,12.257,1
-4.1138,11.415,1
-2.1143,10.771,1
-7.6898,12.501,1
-7.2818,12.404,1
-9.7752,5.2409,1
-6.5345,12.063,1
-4.7447,11.69,1
-4.9286,6.8098,1
-9.2068,8.2092,1
-7.7428,2.6482,1
-8.4904,11.47,1
-8.3853,12.015,1
-5.38,7.2545,1
-7.7642,12.565,1
-7.9756,10.713,1
-7.4743,10.516,1
-8.0028,12.822,1
-10.288,5.4128,1
-7.0612,9.3567,1
-7.6541,9.9338,1
-6.164,8.1093,1
-8.5866,11.849,1
-11.074,8.7027,1
-5.6401,12.26,1
-8.6616,8.2366,1
-6.9679,9.0262,1
-6.1275,8.2216,1
-6.7068,12.59,1
-7.9321,2.7267,1
-11.386,8.2355,1
-4.8333,6.6594,1
-7.8646,12.546,1
-8.4143,7.9619,1
-8.9706,8.1219,1
-7.6961,2.6058,1
-8.3721,12.194,1
-2.2992,10.895,1
-10.232,5.6749,1
-4.1519,11.618,1
-3.6033,11.497,1
-9.6996,4.6757,1
-8.1238,10.533,1
-2.6209,10.902,1
-10.454,5.9228,1
-10.436,5.6995,1
-8.3191,11.596,1
-7.8462,12.828,1
-6.3503,7.3005,1
-8.6376,12.363,1
-7.7789,2.6394,1
-6.8095,12.365,1
-8.4547,10.993,1
-7.6544,7.7337,1
-8.6938,12.596,1
-10.487,8.6516,1
-8.4898,7.9154,1
-11.599,7.2461,1
-11.535,8.3052,1
-8.8519,3.9545,1
-10.28,5.6637,1
-10.759,7.8706,1
-8.8723,3.5694,1
-10.691,6.3285,1
-11.293,7.8058,1
-6.7082,8.8193,1
-8.3759,11.823,1
-10.669,6.0976,1
-7.8938,11.877,1
-8.4123,12.026,1
-10.967,6.9604,1
-10.174,8.1655,1
-8.1242,11.622,1
-10.82,7.2924,1
-10.009,8.3618,1
-5.7957,12.032,1
-5.7568,12.207,1
-6.7544,7.4386,1
-8.3131,11.108,1
-7.909,11.845,1
-7.6805,12.245,1
-11.378,8.5269,1
-10.737,5.7572,1
-8.9735,3.8736,1
-8.3503,12.616,1
-8.6757,12.283,1
-6.401,12.465,1
-11.058,6.4855,1
-4.2113,11.717,1
-10.865,8.7148,1
-5.7308,12.225,1
-11.606,8.2535,1
-8.2486,12.431,1
-11.326,8.9536,1
-9.4274,4.5922,1
-7.8599,7.9643,1
-5.4398,11.994,1
-9.7707,4.6537,1
-7.8859,11.448,1
-8.3548,11.332,1
-7.9289,10.609,1
-6.5148,8.7085,1
-7.4897,12.654,1
-4.1179,11.488,1
-8.7337,11.946,1
-11.565,7.4003,1
-9.2484,13.106,1
-6.4023,8.5547,1
-6.772,7.3566,1
-6.9598,7.2826,1
-7.0469,12.49,1
-10.24,5.68,1
-6.7763,12.559,1
-7.8334,12.209,1
-7.304,12.655,1
-11.21,8.3149,1
-9.1613,3.878,1
-8.3922,3.3794,1
-8.4452,11.021,1
-8.0113,11.646,1
-11.033,6.4456,1
-7.1981,12.343,1
-10.199,8.2325,1
-6.4895,8.5202,1
-6.8427,7.4264,1
-8.3968,10.928,1
-6.8774,7.391,1
-6.9446,9.2621,1
-6.4699,12.09,1
-5.1915,11.853,1
-11.405,8.6065,1
-7.8247,12.676,1
-11.646,8.3275,1
-5.1365,11.742,1
-4.9452,6.626,1
-8.3314,3.1014,1
-8.4934,11.074,1
-10.625,6.2738,1
-8.5419,12.172,1
-5.8158,7.5585,1
-7.3041,9.676,1
-7.8625,12.805,1
-8.816,12.194,1
-5.7682,7.6158,1
-4.6752,11.804,1
-4.5258,6.292,1
-8.1843,10.334,1
-10.247,8.6115,1
-4.4055,11.973,1
-3.0453,11.058,1
-7.5071,12.386,1
-8.3179,11.75,1
-10.213,5.4234,1
-8.1089,7.8019,1
-9.8017,5.2488,1
-9.3142,8.2847,1
-8.1015,12.149,1
-5.4809,12.006,1
-7.3094,9.2292,1
-8.8232,12.86,1
-5.5669,7.6118,1
-11.404,7.3214,1
-11.23,7.4093,1
-7.6415,9.7764,1
-8.7374,11.137,1
-7.3647,7.6473,1
-8.5113,12.143,1
-10.449,5.8708,1
-11.433,7.4421,1
-8.2087,10.634,1
-7.5069,9.9986,1
-9.2027,4.1204,1
-8.8321,11.914,1
-11.38,7.1807,1
-10.965,7.292,1
-8.4698,8.0756,1
-11.506,7.3307,1
-7.878,11.995,1
-7.6688,10.27,1
-8.3355,11.564,1
-8.6632,12.241,1
-7.3246,9.6127,1
-5.521,12.196,1
-4.4637,6.3314,1
-8.1526,11.323,1
-7.6373,10.621,1
-8.5847,3.3926,1
-8.463,11.941,1
-11.41,6.8915,1
-8.4701,11.766,1
-11.366,8.0934,1
-5.0342,6.7645,1
-11.344,7.7058,1
-9.3347,4.3848,1
-5.5535,7.3006,1
-10.679,5.9644,1
-7.4834,9.4547,1
-9.1303,8.4176,1
-9.7775,4.7556,1
-10.925,8.6358,1
-8.2451,11.423,1
-9.9436,8.2673,1
-10.948,6.7757,1
-6.8463,7.4713,1
-8.7964,12.921,1
-9.804,4.7971,1
-11.379,8.3227,1
-10.914,7.9706,1
-5.4824,11.959,1
-10.191,8.4708,1
-5.0086,6.9119,1
-5.3345,12.119,1
-7.3574,9.4476,1
-7.6311,12.14,1
-9.1465,8.4186,1
-7.9751,8.093,1
-11.397,7.6156,1
-8.2629,12.491,1
-10.825,8.5175,1
-8.125,12.82,1
-11.099,8.0717,1
-4.6751,11.901,1
-2.9907,11.282,1
-6.3083,8.3803,1
-5.3784,12.153,1
-8.3646,3.1997,1
-7.9535,10.083,1
-11.228,8.7232,1
-8.9274,12.282,1
-10.849,6.7735,1
-10.666,5.8721,1
-9.1124,8.3072,1
-5.6029,7.6756,1
-8.009,7.7868,1
-6.2068,12.232,1
-5.8611,7.1672,1
-9.9496,5.1344,1
-7.4925,12.139,1
-7.8516,12.599,1
-10.831,8.4027,1
-11.679,8.4396,1
-7.6435,2.5976,1
-8.1274,11.323,1
-10.392,8.6432,1
-10.172,8.4635,1
-5.595,7.5792,1
-10.423,8.8764,1
-6.9468,12.442,1
-9.6489,4.4759,1
-11.007,6.4607,1
-9.0253,3.8325,1
-11.622,7.6205,1
-8.0613,8.012,1
-10.759,6.1226,1
-7.7779,12.856,1
-7.0088,11.965,1
-7.7472,2.6771,1
-11.385,8.5188,1
-9.2902,4.3173,1
-8.4603,12.177,1
-8.3782,11.554,1
-8.1444,10.701,1
-8.5818,7.9176,1
-5.543,12.115,1
-11.336,8.0011,1
-7.5519,2.4741,1
-6.5729,12.155,1
-4.1414,11.631,1
-6.4914,12.276,1
-4.9649,6.5897,1
-7.7308,10.417,1
-10.045,5.3383,1
-7.113,9.1945,1
-7.6567,7.6058,1
-12.244,8.5878,1
-8.4123,10.903,1
-6.3704,7.3602,1
-7.5341,9.6989,1
-3.8372,11.437,1
-5.6342,7.6908,1
-5.3559,7.0048,1
-4.1251,11.269,1
-9.5589,8.5396,1
-11.168,6.7186,1
-7.7639,12.584,1
-8.0231,3.0261,1
-6.0005,6.9792,1
-6.0167,12.081,1
-10.283,5.5718,1
-9.4839,8.5345,1
-7.2064,7.7461,1
-8.2599,12.058,1
-2.3315,10.729,1
-5.3841,7.4053,1
-7.2824,9.7002,1
-8.1335,11.528,1
-7.3857,7.619,1
-8.2664,11.171,1
-11.013,6.5828,1
-7.4271,7.5625,1
-11.389,7.7407,1
-9.8183,5.1691,1
-7.7828,7.848,1
-5.2874,12.038,1
-8.3164,12.634,1
-1.8799,10.388,1
-6.0736,7.1703,1
-11.573,7.8321,1
-4.558,11.834,1
-10.957,8.4198,1
-7.7261,10.096,1
-10.021,8.2462,1
-10.611,5.8094,1
-4.057,11.534,1
-11.62,7.6567,1
-11.626,7.3525,1
-8.5571,11.497,1
-9.3854,8.1593,1
-6.7523,8.6098,1
-11.229,8.741,1
-6.8029,9.141,1
-10.848,7.8343,1
-8.8775,4.1018,1
-2.6513,10.946,1
-8.5217,12.311,1
-8.1871,11.136,1
-11.792,8.3866,1
-5.7785,6.9203,1
-8.8553,12.448,1
-10.889,6.1736,1
-5.2022,12.065,1
-9.6887,4.8736,1
-8.8548,12.219,1
-8.9519,8.2609,1
-1.9306,10.651,1
-10.575,6.2608,1
-10.363,6.1017,1
-11.531,8.3321,1
-7.0252,7.4416,1
-11.817,7.8986,1
-6.4107,8.4715,1
-3.6855,11.314,1
-9.4729,8.5975,1
-5.0474,6.9638,1
-8.0944,11.265,1
-6.4419,12.348,1
-11.551,7.9681,1
-7.5195,7.6984,1
-9.7001,8.3956,1
-8.9142,12.353,1
-6.6576,12.338,1
-11.454,7.6152,1
-11.71,7.7431,1
-11.437,6.7833,1
-7.7189,7.6358,1
-10.681,6.4564,1
-10.952,8.0861,1
-10.54,5.797,1
-9.0887,8.3956,1
-8.671,4.1066,1
-11.171,6.7764,1
-11.543,7.7068,1
-7.1331,12.546,1
-9.7469,4.8501,1
-8.2135,3.2821,1
-5.1854,7.0012,1
-1.8767,10.572,1
-7.8502,7.8288,1
-10.864,6.3052,1
-8.964,4.0516,1
-5.4821,6.6923,1
-6.1601,7.2725,1
-10.497,8.3048,1
-10.866,8.7348,1
-11.087,6.909,1
-10.087,5.2133,1
-10.033,5.3256,1
-8.6843,8.0969,1
-6.0128,12.352,1
-7.1532,12.503,1
-8.4746,12.23,1
-5.3891,11.827,1
-6.6187,12.476,1
-6.074,12.107,1
-7.7639,2.6059,1
-6.9674,9.0203,1
-5.5028,6.9182,1
-10.262,8.7851,1
-6.6459,12.449,1
-8.705,3.5501,1
-10.242,8.6009,1
-6.5375,7.3588,1
-7.6854,2.6126,1
-5.4047,7.2571,1
-8.0509,12.837,1
-10.579,8.5484,1
-7.9755,10.655,1
-4.6525,6.4882,1
-10.592,6.1379,1
-11.068,6.701,1
-11.468,8.1273,1
-8.1243,7.9936,1
-11.176,7.4972,1
-6.0083,12.356,1
-8.6975,11.725,1
-10.485,6.1214,1
-7.8811,13.149,1
-10.907,7.635,1
-5.6369,12.32,1
-4.1516,11.516,1
-5.0502,6.8465,1
-5.7954,12.278,1
-10.196,5.0864,1
-7.7786,12.826,1
-7.2293,12.712,1
-6.9883,9.1512,1
-8.233,10.989,1
-2.6481,11.027,1
-2.2212,10.571,1
-4.8908,11.81,1
-11.341,8.1469,1
-9.1619,12.9,1
-11.206,8.4274,1
