-11.103,6.5635,1
-10.393,1.9807,1
-13.282,5.7771,1
-13.806,0.41095,1
-10.923,1.7003,1
-11.583,-1.6718,1
-11.468,6.5988,1
-12.432,6.0894,1
-14.606,0.45608,1
-10.041,6.9684,1
-13.61,0.76401,1
-13.818,-0.72652,1
-9.5723,7.0867,1
-10.223,1.9825,1
-13.767,0.58011,1
-14.055,5.676,1
-13.631,5.0043,1
-13.289,1.2055,1
-12.846,6.0499,1
-11.555,3.3933,1
-10.216,1.9268,1
-13.883,4.3311,1
-9.9463,-1.9762,1
-12.816,5.6658,1
-13.955,5.1205,1
-11.07,1.7455,1
-10.08,3.0615,1
-9.8227,7.0933,1
-12.83,5.8918,1
-11.817,3.3271,1
-8.6765,2.2361,1
-13.527,5.4897,1
-13.051,4.2159,1
-13.119,0.45935,1
-13.512,4.4834,1
-11.364,6.6795,1
-13.153,0.81593,1
-11.474,1.6508,1
-14.53,-0.69643,1
-13.782,-0.19757,1
-13.673,0.22401,1
-8.8011,2.7826,1
-14.502,-0.19711,1
-12.563,-0.64571,1
-15.09,-0.13604,1
-10.074,2.0196,1
-11.523,-1.4909,1
-12.017,3.6456,1
-14.322,4.8012,1
-10.891,3.4565,1
-11.64,-1.5963,1
-11.26,1.6998,1
-12.692,6.3697,1
-8.8723,-2.2439,1
-8.3866,7.3856,1
-9.6186,2.0228,1
-13.8,0.74211,1
-8.516,7.4265,1
-11.753,3.4257,1
-13.961,4.9892,1
-13.495,0.84886,1
-10.58,-1.6716,1
-13.116,4.0179,1
-13.281,4.2018,1
-9.152,7.291,1
-13.519,5.8742,1
-10.295,7.0168,1
-12.29,1.5157,1
-13.207,0.7585,1
-12.618,4.4832,1
-14.372,0.11536,1
-8.6768,-2.3216,1
-11.7,6.6013,1
-11.3,1.4778,1
-12.31,3.8803,1
-13.285,4.3549,1
-11.706,1.5983,1
-13.271,4.8899,1
-13.583,0.59162,1
-13.898,5.3077,1
-8.5356,7.3618,1
-12.918,3.9079,1
-12.16,-1.2739,1
-13.036,0.84794,1
-13.757,4.5476,1
-10.142,2.0657,1
-7.9698,2.4792,1
-8.8777,7.1079,1
-8.5588,2.2463,1
-9.8533,-2.1722,1
-10.718,6.8307,1
-8.6278,2.2941,1
-12.337,6.0468,1
-13.282,-0.79851,1
-14.437,0.27566,1
-8.0819,2.7674,1
-13.906,-0.13507,1
-14.232,5.4667,1
-11.162,6.3576,1
-12.784,-0.96519,1
-8.2573,2.6931,1
-9.726,-1.8898,1
-12.837,0.9571,1
-9.0173,7.2302,1
-11.953,1.3541,1
-10.451,-1.8511,1
-12.394,0.86091,1
-13.484,5.7813,1
-8.8712,2.7339,1
-8.9032,2.7521,1
-7.8152,-2.3686,1
-13.316,4.0827,1
-14.114,5.5845,1
-8.8541,2.4152,1
-13.941,5.036,1
-13.994,-0.35067,1
-13.723,-0.30326,1
-10.623,6.8267,1
-13.111,4.3471,1
-13.825,0.060159,1
-13.958,-0.4976,1
-12.266,3.6599,1
-12.417,3.702,1
-10.849,1.811,1
-7.7058,-2.3739,1
-13.263,4.3804,1
-12.709,4.0821,1
-10.717,-1.8977,1
-13.98,0.47161,1
-10.474,7.06,1
-8.2899,7.4304,1
-10.641,3.0322,1
-11.958,-1.4536,1
-10.901,1.4421,1
-12.608,-1.0124,1
-12.605,1.1848,1
-13.471,5.7735,1
-7.78,-2.3612,1
-14.278,0.24024,1
-11.584,3.3427,1
-11.595,3.4102,1
-8.8939,-2.4039,1
-13.959,5.3244,1
-11.616,3.4093,1
-8.9848,2.6764,1
-12.671,3.7326,1
-9.0013,2.7461,1
-13.907,-0.047178,1
-13.858,5.7274,1
-8.9167,7.2583,1
-13.053,6.1001,1
-9.7395,2.0575,1
-12.705,6.1575,1
-12.333,3.6838,1
-12.229,-1.0449,1
-12.077,6.5151,1
-11.807,3.6364,1
-9.2827,2.8641,1
-13.917,0.23582,1
